STATIONS_ID,MESS_DATUM,QN_3,  FX,  FM,QN_4, RSK,RSKF, SDK,SHK_TAG,  NM, VPM,  PM, TMK, UPM, TXK, TNK, TGK,eor,MESS_DATUM_parsed
2564,20090314,-999,-999.0,-999.0,9,2.9,4,0.4,0,7.5,8.6,1011.0,6.3,90.0,10.4,2.4,-999.0,eor,2009-03-14
2564,20090315,-999,-999.0,-999.0,9,1.0,4,0.0,0,8.0,9.4,1015.9,6.3,98.0,7.8,5.1,-999.0,eor,2009-03-15
2564,20090316,-999,-999.0,-999.0,9,0.0,4,0.0,0,7.8,9.2,1027.1,6.3,97.0,8.7,4.5,-999.0,eor,2009-03-16
2564,20090317,-999,-999.0,-999.0,9,0.0,0,10.6,0,3.2,7.8,1025.5,6.9,79.0,10.6,1.1,-999.0,eor,2009-03-17
2564,20090318,-999,-999.0,-999.0,9,0.0,0,8.3,0,4.5,6.9,1025.9,5.2,80.0,11.0,-0.1,-999.0,eor,2009-03-18
2564,20090319,-999,-999.0,-999.0,9,0.0,0,7.1,0,3.8,6.6,1025.6,4.1,82.0,7.9,0.0,-999.0,eor,2009-03-19
2564,20090320,-999,-999.0,-999.0,9,0.0,0,9.8,0,2.8,5.3,1029.5,3.3,70.0,7.6,-0.6,-999.0,eor,2009-03-20
2564,20090321,-999,-999.0,-999.0,9,0.1,4,0.4,0,5.7,6.4,1022.1,2.5,86.0,4.6,-2.1,-999.0,eor,2009-03-21
2564,20090322,-999,-999.0,-999.0,9,0.5,4,5.1,0,6.8,7.9,1012.2,6.7,81.0,10.2,4.0,-999.0,eor,2009-03-22
2564,20090323,-999,-999.0,-999.0,9,8.1,4,0.2,0,6.7,7.6,995.3,4.8,88.0,6.5,1.3,-999.0,eor,2009-03-23
2564,20090324,-999,-999.0,-999.0,9,0.2,4,6.0,0,4.8,5.2,999.0,0.5,81.0,3.0,-2.8,-999.0,eor,2009-03-24
2564,20090325,-999,-999.0,-999.0,9,0.5,4,0.0,0,7.6,5.7,996.7,1.1,85.0,3.1,-1.3,-999.0,eor,2009-03-25
2564,20090326,-999,-999.0,-999.0,9,4.3,4,0.0,0,7.9,7.4,995.1,4.1,89.0,6.5,1.5,-999.0,eor,2009-03-26
2564,20090327,-999,-999.0,-999.0,9,1.9,4,5.7,0,6.7,7.6,990.1,5.3,87.0,8.8,3.0,-999.0,eor,2009-03-27
2564,20090328,-999,-999.0,-999.0,9,2.1,4,1.8,0,6.5,7.8,991.8,5.6,86.0,8.8,3.0,-999.0,eor,2009-03-28
2564,20090329,-999,-999.0,-999.0,9,1.8,4,1.0,0,6.0,8.0,1003.1,5.2,91.0,9.5,-0.1,-999.0,eor,2009-03-29
2564,20090330,-999,-999.0,-999.0,9,0.0,0,8.6,0,4.5,6.3,1015.4,4.4,78.0,9.7,-1.0,-999.0,eor,2009-03-30
2564,20090331,-999,-999.0,-999.0,9,0.0,0,0.0,0,6.2,7.5,1019.0,6.7,76.0,10.4,2.3,-999.0,eor,2009-03-31
2564,20090401,-999,-999.0,-999.0,9,0.0,4,0.1,0,7.5,9.0,1020.6,6.5,93.0,8.8,4.1,-999.0,eor,2009-04-01
2564,20090402,-999,-999.0,-999.0,9,0.0,0,6.6,0,3.8,8.6,1021.7,6.4,90.0,10.8,2.5,-999.0,eor,2009-04-02
2564,20090403,-999,-999.0,-999.0,9,0.0,0,11.3,0,1.1,7.7,1015.3,8.5,71.0,14.9,0.9,-999.0,eor,2009-04-03
2564,20090404,-999,-999.0,-999.0,9,0.0,0,8.0,0,2.8,9.7,1012.9,10.3,77.0,20.8,3.2,-999.0,eor,2009-04-04
2564,20090405,-999,-999.0,-999.0,9,0.0,0,8.0,0,4.7,8.3,1018.5,8.6,75.0,13.4,2.2,-999.0,eor,2009-04-05
2564,20090406,-999,-999.0,-999.0,9,0.0,0,6.0,0,2.8,7.9,1014.5,8.0,75.0,14.7,0.4,-999.0,eor,2009-04-06
2564,20090407,-999,-999.0,-999.0,9,1.8,4,6.8,0,6.1,10.3,1006.2,13.5,68.0,21.2,8.3,-999.0,eor,2009-04-07
2564,20090408,-999,-999.0,-999.0,9,2.0,4,7.0,0,6.4,9.6,1007.4,11.2,75.0,17.3,7.6,-999.0,eor,2009-04-08
2564,20090409,-999,-999.0,-999.0,9,0.0,0,9.3,0,2.8,8.9,1011.9,11.1,69.0,17.0,6.6,-999.0,eor,2009-04-09
2564,20090410,-999,-999.0,-999.0,9,0.0,0,11.8,0,0.7,9.4,1010.5,12.8,64.0,19.2,8.2,-999.0,eor,2009-04-10
2564,20090411,-999,-999.0,-999.0,9,0.0,0,11.3,0,0.3,9.3,1008.7,12.4,65.0,18.7,6.1,-999.0,eor,2009-04-11
2564,20090412,-999,-999.0,-999.0,9,0.0,0,11.8,0,2.0,9.4,1010.1,9.9,78.0,15.4,4.5,-999.0,eor,2009-04-12
2564,20090413,-999,-999.0,-999.0,9,0.0,0,10.5,0,5.0,10.1,1007.1,11.9,74.0,19.0,6.1,-999.0,eor,2009-04-13
2564,20090414,-999,-999.0,-999.0,9,0.0,0,10.3,0,3.1,10.3,1007.2,11.8,75.0,18.5,4.0,-999.0,eor,2009-04-14
2564,20090415,-999,-999.0,-999.0,9,0.0,0,11.4,0,1.4,9.4,1010.9,9.6,79.0,14.6,6.5,-999.0,eor,2009-04-15
2564,20090416,-999,-999.0,-999.0,9,0.0,0,11.0,0,2.1,9.1,1009.9,9.4,77.0,14.7,6.0,-999.0,eor,2009-04-16
2564,20090417,-999,-999.0,-999.0,9,0.0,0,12.9,0,1.6,7.5,1007.6,8.0,70.0,11.1,4.8,-999.0,eor,2009-04-17
2564,20090418,-999,-999.0,-999.0,9,0.0,0,13.2,0,0.2,7.9,1013.9,8.7,71.0,13.8,3.9,-999.0,eor,2009-04-18
2564,20090419,-999,-999.0,-999.0,9,0.0,0,13.6,0,0.1,6.1,1023.2,7.4,60.0,11.4,4.1,-999.0,eor,2009-04-19
2564,20090420,-999,-999.0,-999.0,9,0.0,0,12.8,0,0.7,6.3,1023.4,8.3,59.0,13.8,-0.3,-999.0,eor,2009-04-20
2564,20090421,-999,-999.0,-999.0,9,0.0,0,13.1,0,0.2,7.5,1021.1,9.9,63.0,16.0,1.4,-999.0,eor,2009-04-21
2564,20090422,-999,-999.0,-999.0,9,0.2,4,0.9,0,6.3,8.4,1016.3,7.3,82.0,11.6,3.3,-999.0,eor,2009-04-22
2564,20090423,-999,-999.0,-999.0,9,0.0,0,12.3,0,2.3,7.1,1020.7,9.5,62.0,14.4,4.4,-999.0,eor,2009-04-23
2564,20090424,-999,-999.0,-999.0,9,0.0,0,13.5,0,0.3,7.0,1021.0,11.5,53.0,17.6,2.7,-999.0,eor,2009-04-24
2564,20090425,-999,-999.0,-999.0,9,0.0,0,13.1,0,1.5,7.8,1011.7,14.6,49.0,21.5,5.4,-999.0,eor,2009-04-25
2564,20090426,-999,-999.0,-999.0,9,0.0,0,9.1,0,4.5,10.5,1005.9,15.4,60.0,20.2,8.0,-999.0,eor,2009-04-26
2564,20090427,-999,-999.0,-999.0,9,0.0,4,6.2,0,5.7,10.2,998.7,14.6,62.0,20.0,10.0,-999.0,eor,2009-04-27
2564,20090428,-999,-999.0,-999.0,9,0.0,0,3.5,0,6.9,11.7,999.9,13.6,75.0,17.7,10.5,-999.0,eor,2009-04-28
2564,20090429,-999,-999.0,-999.0,9,0.2,4,5.6,0,6.5,11.0,1006.4,13.0,75.0,18.9,10.0,-999.0,eor,2009-04-29
2564,20090430,-999,-999.0,-999.0,9,0.0,0,13.1,0,2.4,10.8,1014.4,13.3,71.0,18.7,8.0,-999.0,eor,2009-04-30
2564,20090501,-999,-999.0,-999.0,9,0.0,0,13.7,0,0.9,8.9,1020.7,10.9,69.0,15.4,7.0,-999.0,eor,2009-05-01
2564,20090502,-999,-999.0,-999.0,9,0.0,0,12.5,0,2.4,9.2,1021.7,12.9,65.0,21.1,4.2,-999.0,eor,2009-05-02
2564,20090503,-999,-999.0,-999.0,9,4.4,4,1.8,0,6.5,9.9,1017.5,10.5,79.0,16.1,5.3,-999.0,eor,2009-05-03
2564,20090504,-999,-999.0,-999.0,9,2.3,4,10.4,0,3.5,7.9,1016.3,9.2,69.0,13.7,6.2,-999.0,eor,2009-05-04
2564,20090505,-999,-999.0,-999.0,9,6.0,4,3.4,0,6.9,9.5,1009.6,9.9,79.0,14.6,6.8,-999.0,eor,2009-05-05
2564,20090506,-999,-999.0,-999.0,9,0.3,4,9.0,0,5.0,9.3,1004.5,10.1,76.0,13.3,5.4,-999.0,eor,2009-05-06
2564,20090507,-999,-999.0,-999.0,9,0.0,4,0.8,0,6.9,10.9,1009.4,11.5,80.0,15.4,6.6,-999.0,eor,2009-05-07
2564,20090508,-999,-999.0,-999.0,9,5.7,4,6.6,0,4.9,10.8,1006.5,12.2,76.0,18.7,5.6,-999.0,eor,2009-05-08
2564,20090509,-999,-999.0,-999.0,9,0.0,0,9.6,0,5.0,8.8,1013.2,11.9,66.0,18.0,6.1,-999.0,eor,2009-05-09
2564,20090510,-999,-999.0,-999.0,9,0.0,0,13.4,0,3.7,8.4,1015.5,11.2,66.0,17.4,4.8,-999.0,eor,2009-05-10
2564,20090511,-999,-999.0,-999.0,9,0.0,0,10.2,0,3.0,8.0,1019.0,9.0,71.0,13.4,3.7,-999.0,eor,2009-05-11
2564,20090512,-999,-999.0,-999.0,9,0.0,0,14.4,0,1.2,7.8,1022.6,10.6,62.0,14.9,3.7,-999.0,eor,2009-05-12
2564,20090513,-999,-999.0,-999.0,9,0.0,0,14.0,0,0.7,8.2,1020.0,11.3,64.0,17.2,2.6,-999.0,eor,2009-05-13
2564,20090514,-999,-999.0,-999.0,9,0.0,0,9.1,0,4.5,7.7,1013.3,11.8,57.0,16.5,7.8,-999.0,eor,2009-05-14
2564,20090515,-999,-999.0,-999.0,9,9.5,4,5.9,0,5.8,8.2,1008.9,11.6,61.0,15.5,8.8,-999.0,eor,2009-05-15
2564,20090516,-999,-999.0,-999.0,9,1.7,4,7.2,0,5.8,10.1,1009.0,11.6,75.0,16.8,8.3,-999.0,eor,2009-05-16
2564,20090517,-999,-999.0,-999.0,9,3.9,4,3.4,0,6.4,11.6,1011.5,13.1,77.0,17.5,9.2,-999.0,eor,2009-05-17
2564,20090518,-999,-999.0,-999.0,9,0.0,4,10.0,0,4.6,11.3,1013.6,14.3,71.0,20.6,8.3,-999.0,eor,2009-05-18
2564,20090519,-999,-999.0,-999.0,9,0.3,4,8.4,0,4.6,10.8,1017.5,14.8,66.0,20.7,9.5,-999.0,eor,2009-05-19
2564,20090520,-999,-999.0,-999.0,9,0.0,0,12.8,0,3.3,10.0,1016.8,14.6,62.0,19.5,8.2,-999.0,eor,2009-05-20
2564,20090521,-999,-999.0,-999.0,9,7.2,4,5.6,0,5.8,11.6,1010.0,12.8,79.0,18.0,7.0,-999.0,eor,2009-05-21
2564,20090522,-999,-999.0,-999.0,9,3.7,4,9.9,0,5.4,10.1,1008.8,11.9,74.0,17.2,8.0,-999.0,eor,2009-05-22
2564,20090523,-999,-999.0,-999.0,9,0.0,0,13.6,0,3.5,9.9,1014.8,12.8,69.0,18.3,7.1,-999.0,eor,2009-05-23
2564,20090524,-999,-999.0,-999.0,9,0.0,0,13.7,0,3.7,10.9,1014.0,15.3,65.0,22.4,7.7,-999.0,eor,2009-05-24
2564,20090525,-999,-999.0,-999.0,9,0.0,0,13.7,0,3.6,8.9,1015.7,14.0,58.0,18.4,9.3,-999.0,eor,2009-05-25
2564,20090526,-999,-999.0,-999.0,9,3.1,4,6.0,0,6.3,13.5,1004.4,16.8,71.0,26.0,11.3,-999.0,eor,2009-05-26
2564,20090527,-999,-999.0,-999.0,9,4.7,4,11.3,0,5.7,9.4,1013.8,12.8,66.0,17.1,8.9,-999.0,eor,2009-05-27
2564,20090528,-999,-999.0,-999.0,9,0.0,0,13.1,0,4.1,9.6,1017.1,12.1,69.0,16.0,7.4,-999.0,eor,2009-05-28
2564,20090529,-999,-999.0,-999.0,9,0.0,0,14.7,0,1.7,9.8,1027.9,13.5,66.0,19.1,6.1,-999.0,eor,2009-05-29
2564,20090530,-999,-999.0,-999.0,9,0.0,0,9.7,0,2.9,10.7,1027.2,15.4,62.0,19.8,10.5,-999.0,eor,2009-05-30
2564,20090531,-999,-999.0,-999.0,9,0.0,0,15.4,0,1.7,11.9,1023.7,16.4,64.0,21.6,12.4,-999.0,eor,2009-05-31
2564,20090601,-999,-999.0,-999.0,9,0.0,0,15.1,0,1.4,10.8,1018.6,18.0,56.0,24.2,10.3,-999.0,eor,2009-06-01
2564,20090602,-999,-999.0,-999.0,9,0.0,0,13.8,0,2.9,11.1,1011.2,16.3,62.0,25.3,8.8,-999.0,eor,2009-06-02
2564,20090603,-999,-999.0,-999.0,9,0.1,4,8.3,0,4.1,8.8,1007.2,11.2,66.0,17.2,5.3,-999.0,eor,2009-06-03
2564,20090604,-999,-999.0,-999.0,9,0.0,0,9.9,0,4.3,7.6,1004.6,10.1,63.0,15.9,3.8,-999.0,eor,2009-06-04
2564,20090605,-999,-999.0,-999.0,9,0.0,4,9.9,0,3.3,7.6,1004.2,10.1,64.0,16.3,3.3,-999.0,eor,2009-06-05
2564,20090606,-999,-999.0,-999.0,9,0.1,4,10.4,0,4.5,8.7,1003.4,11.1,67.0,16.3,2.4,-999.0,eor,2009-06-06
2564,20090607,-999,-999.0,-999.0,9,6.4,4,0.0,0,7.4,10.1,1001.7,11.6,75.0,13.9,9.6,-999.0,eor,2009-06-07
2564,20090608,-999,-999.0,-999.0,9,6.6,4,3.9,0,6.1,11.4,1004.0,11.4,84.0,15.7,7.2,-999.0,eor,2009-06-08
2564,20090609,-999,-999.0,-999.0,9,5.7,4,2.6,0,6.7,13.2,1005.3,13.5,85.0,17.4,7.1,-999.0,eor,2009-06-09
2564,20090610,-999,-999.0,-999.0,9,3.2,4,4.9,0,4.8,12.7,1005.7,13.5,82.0,16.8,7.0,-999.0,eor,2009-06-10
2564,20090611,-999,-999.0,-999.0,9,32.2,4,0.0,0,7.3,11.3,1005.1,9.9,92.0,11.5,7.5,-999.0,eor,2009-06-11
2564,20090612,-999,-999.0,-999.0,9,0.0,4,7.7,0,5.5,9.6,1008.3,11.5,71.0,15.0,7.7,-999.0,eor,2009-06-12
2564,20090613,-999,-999.0,-999.0,9,0.0,0,14.7,0,2.0,9.6,1014.0,12.5,68.0,16.9,8.1,-999.0,eor,2009-06-13
2564,20090614,-999,-999.0,-999.0,9,0.0,4,6.1,0,3.6,12.0,1013.1,14.0,76.0,19.9,7.9,-999.0,eor,2009-06-14
2564,20090615,-999,-999.0,-999.0,9,0.0,0,11.4,0,4.0,10.6,1011.9,13.1,72.0,18.4,5.9,-999.0,eor,2009-06-15
2564,20090616,-999,-999.0,-999.0,9,0.0,0,11.7,0,3.8,8.9,1015.2,11.4,68.0,17.0,4.5,-999.0,eor,2009-06-16
2564,20090617,-999,-999.0,-999.0,9,0.0,4,13.0,0,4.3,9.5,1017.9,14.5,60.0,21.5,6.8,-999.0,eor,2009-06-17
2564,20090618,-999,-999.0,-999.0,9,0.0,4,9.7,0,5.8,11.2,1009.9,16.0,62.0,19.5,10.8,-999.0,eor,2009-06-18
2564,20090619,-999,-999.0,-999.0,9,4.3,4,8.4,0,4.9,11.2,1009.4,13.1,75.0,17.7,10.0,-999.0,eor,2009-06-19
2564,20090620,-999,-999.0,-999.0,9,7.5,4,7.5,0,5.0,11.7,1012.8,13.1,79.0,17.5,9.2,-999.0,eor,2009-06-20
2564,20090621,-999,-999.0,-999.0,9,0.7,4,5.4,0,5.3,11.2,1016.2,12.4,79.0,18.2,7.5,-999.0,eor,2009-06-21
2564,20090622,-999,-999.0,-999.0,9,0.0,0,15.0,0,1.4,10.7,1022.1,14.5,68.0,19.8,5.4,-999.0,eor,2009-06-22
2564,20090623,-999,-999.0,-999.0,9,0.0,0,14.8,0,1.3,12.6,1024.3,16.5,69.0,21.5,9.6,-999.0,eor,2009-06-23
2564,20090624,-999,-999.0,-999.0,9,0.0,0,12.0,0,2.2,13.1,1020.3,17.7,67.0,22.5,12.9,-999.0,eor,2009-06-24
2564,20090625,-999,-999.0,-999.0,9,11.2,4,5.1,0,5.6,14.5,1014.5,17.3,74.0,20.6,15.6,-999.0,eor,2009-06-25
2564,20090626,-999,-999.0,-999.0,9,0.0,0,5.7,0,6.6,15.7,1013.5,17.0,81.0,20.8,14.9,-999.0,eor,2009-06-26
2564,20090627,-999,-999.0,-999.0,9,0.0,0,5.8,0,6.5,15.3,1015.2,16.7,81.0,20.1,14.3,-999.0,eor,2009-06-27
2564,20090628,-999,-999.0,-999.0,9,0.0,0,5.9,0,5.2,15.8,1015.5,16.6,84.0,19.6,14.0,-999.0,eor,2009-06-28
2564,20090629,-999,-999.0,-999.0,9,0.7,4,11.3,0,5.1,17.1,1016.2,17.5,86.0,21.1,13.9,-999.0,eor,2009-06-29
2564,20090630,-999,-999.0,-999.0,9,0.0,0,8.7,0,4.3,18.2,1017.7,19.7,80.0,23.2,16.6,-999.0,eor,2009-06-30
2564,20090701,-999,-999.0,-999.0,9,0.0,0,12.2,0,2.8,20.0,1018.2,21.1,80.0,25.1,14.9,-999.0,eor,2009-07-01
2564,20090702,-999,-999.0,-999.0,9,0.0,0,14.5,0,1.0,18.3,1016.4,21.4,73.0,25.6,15.6,-999.0,eor,2009-07-02
2564,20090703,-999,-999.0,-999.0,9,0.0,0,14.8,0,1.3,17.1,1010.6,23.0,62.0,27.4,18.6,-999.0,eor,2009-07-03
2564,20090704,-999,-999.0,-999.0,9,0.0,4,1.7,0,6.6,18.7,1006.7,19.6,82.0,22.3,16.5,-999.0,eor,2009-07-04
2564,20090705,-999,-999.0,-999.0,9,0.0,4,8.3,0,5.3,16.6,1005.9,20.1,72.0,25.3,13.8,-999.0,eor,2009-07-05
2564,20090706,-999,-999.0,-999.0,9,1.9,4,6.8,0,5.6,15.0,1002.7,18.5,71.0,23.5,13.3,-999.0,eor,2009-07-06
2564,20090707,-999,-999.0,-999.0,9,1.0,4,12.6,0,3.6,13.6,999.4,18.1,67.0,23.5,13.1,-999.0,eor,2009-07-07
2564,20090708,-999,-999.0,-999.0,9,5.0,4,7.4,0,4.8,14.2,998.1,15.7,79.0,20.4,12.3,-999.0,eor,2009-07-08
2564,20090709,-999,-999.0,-999.0,9,11.2,4,10.2,0,5.6,12.0,1002.3,14.4,74.0,18.1,10.8,-999.0,eor,2009-07-09
2564,20090710,-999,-999.0,-999.0,9,6.8,4,3.1,0,6.6,13.3,1000.6,14.0,84.0,20.3,10.8,-999.0,eor,2009-07-10
2564,20090711,-999,-999.0,-999.0,9,1.2,4,8.1,0,5.1,12.5,1006.4,14.5,76.0,18.5,11.8,-999.0,eor,2009-07-11
2564,20090712,-999,-999.0,-999.0,9,3.9,4,6.0,0,6.3,14.3,1006.0,16.6,77.0,20.8,12.1,-999.0,eor,2009-07-12
2564,20090713,-999,-999.0,-999.0,9,0.7,4,6.8,0,5.8,16.5,1007.0,17.9,81.0,23.5,13.4,-999.0,eor,2009-07-13
2564,20090714,-999,-999.0,-999.0,9,0.1,4,11.7,0,3.4,15.7,1007.8,20.4,67.0,26.0,11.7,-999.0,eor,2009-07-14
2564,20090715,-999,-999.0,-999.0,9,9.3,4,12.1,0,3.8,16.8,1011.5,20.8,70.0,28.6,14.5,-999.0,eor,2009-07-15
2564,20090716,-999,-999.0,-999.0,9,0.0,0,12.8,0,3.0,15.5,1016.2,20.1,67.0,24.8,14.9,-999.0,eor,2009-07-16
2564,20090717,-999,-999.0,-999.0,9,3.4,4,4.5,0,5.8,17.7,1007.4,20.2,76.0,25.1,15.4,-999.0,eor,2009-07-17
2564,20090718,-999,-999.0,-999.0,9,4.6,4,1.9,0,6.8,16.7,1001.8,17.3,85.0,21.1,14.0,-999.0,eor,2009-07-18
2564,20090719,-999,-999.0,-999.0,9,0.1,4,7.4,0,4.9,14.5,1006.2,16.7,78.0,22.2,13.1,-999.0,eor,2009-07-19
2564,20090720,-999,-999.0,-999.0,9,1.8,4,8.6,0,4.2,13.4,1007.0,15.6,76.0,19.2,12.3,-999.0,eor,2009-07-20
2564,20090721,-999,-999.0,-999.0,9,0.6,4,11.2,0,4.2,12.8,1007.8,17.9,64.0,24.2,11.5,-999.0,eor,2009-07-21
2564,20090722,-999,-999.0,-999.0,9,17.9,4,5.4,0,5.6,17.8,1001.9,19.5,78.0,24.6,14.2,-999.0,eor,2009-07-22
2564,20090723,-999,-999.0,-999.0,9,2.2,4,2.7,0,6.0,18.5,999.1,18.2,88.0,21.7,14.1,-999.0,eor,2009-07-23
2564,20090724,-999,-999.0,-999.0,9,10.5,4,5.1,0,5.1,16.1,1005.6,15.8,90.0,21.6,12.7,-999.0,eor,2009-07-24
2564,20090725,-999,-999.0,-999.0,9,4.6,4,7.5,0,5.5,15.0,1010.2,15.6,86.0,21.2,11.5,-999.0,eor,2009-07-25
2564,20090726,-999,-999.0,-999.0,9,0.0,0,9.7,0,4.3,13.2,1014.7,16.4,72.0,20.7,10.6,-999.0,eor,2009-07-26
2564,20090727,-999,-999.0,-999.0,9,2.7,4,5.8,0,6.4,15.5,1007.6,20.7,67.0,28.2,15.3,-999.0,eor,2009-07-27
2564,20090728,-999,-999.0,-999.0,9,0.0,4,8.2,0,5.1,14.3,1013.7,17.2,74.0,21.9,12.7,-999.0,eor,2009-07-28
2564,20090729,-999,-999.0,-999.0,9,1.5,4,4.2,0,6.0,13.6,1014.4,19.4,63.0,26.2,12.8,-999.0,eor,2009-07-29
2564,20090730,-999,-999.0,-999.0,9,6.3,4,10.3,0,4.9,13.3,1009.8,17.9,65.0,21.2,11.7,-999.0,eor,2009-07-30
2564,20090731,-999,-999.0,-999.0,9,0.0,0,13.8,0,2.7,11.9,1017.4,15.7,69.0,21.0,9.2,-999.0,eor,2009-07-31
2564,20090801,-999,-999.0,-999.0,9,0.0,0,8.6,0,4.8,12.3,1013.0,17.9,63.0,24.5,9.2,-999.0,eor,2009-08-01
2564,20090802,-999,-999.0,-999.0,9,0.0,4,5.4,0,6.0,16.0,1005.2,20.6,67.0,27.7,15.4,-999.0,eor,2009-08-02
2564,20090803,-999,-999.0,-999.0,9,0.0,0,5.6,0,5.9,14.4,1011.2,17.4,73.0,21.7,11.3,-999.0,eor,2009-08-03
2564,20090804,-999,-999.0,-999.0,9,0.0,0,5.6,0,2.6,13.2,1017.2,16.5,72.0,22.0,10.7,-999.0,eor,2009-08-04
2564,20090805,-999,-999.0,-999.0,9,0.0,0,13.3,0,1.1,15.0,1019.7,18.6,71.0,23.8,10.2,-999.0,eor,2009-08-05
2564,20090806,-999,-999.0,-999.0,9,0.0,0,13.8,0,1.8,16.7,1019.7,20.5,70.0,24.5,15.8,-999.0,eor,2009-08-06
2564,20090807,-999,-999.0,-999.0,9,0.0,0,11.5,0,2.1,18.0,1017.1,21.5,71.0,26.7,16.4,-999.0,eor,2009-08-07
2564,20090808,-999,-999.0,-999.0,9,0.0,0,7.9,0,4.7,16.6,1014.6,22.4,64.0,28.6,15.3,-999.0,eor,2009-08-08
2564,20090809,-999,-999.0,-999.0,9,7.3,4,5.3,0,5.8,18.0,1014.2,19.0,83.0,25.9,14.0,-999.0,eor,2009-08-09
2564,20090810,-999,-999.0,-999.0,9,1.1,4,3.2,0,6.8,17.0,1010.9,18.8,79.0,24.0,15.0,-999.0,eor,2009-08-10
2564,20090811,-999,-999.0,-999.0,9,0.9,4,4.0,0,6.9,16.0,1010.3,17.6,80.0,22.2,15.1,-999.0,eor,2009-08-11
2564,20090812,-999,-999.0,-999.0,9,0.8,4,8.2,0,5.3,15.0,1009.3,17.3,76.0,21.8,13.7,-999.0,eor,2009-08-12
2564,20090813,-999,-999.0,-999.0,9,0.0,0,12.3,0,3.3,13.3,1009.1,16.2,73.0,21.9,11.4,-999.0,eor,2009-08-13
2564,20090814,-999,-999.0,-999.0,9,0.0,4,10.4,0,4.7,11.3,1013.1,15.5,65.0,20.8,10.0,-999.0,eor,2009-08-14
2564,20090815,-999,-999.0,-999.0,9,0.0,4,8.8,0,4.5,14.2,1009.5,20.1,62.0,26.2,14.5,-999.0,eor,2009-08-15
2564,20090816,-999,-999.0,-999.0,9,0.0,0,11.5,0,3.0,15.6,1008.0,19.3,71.0,23.5,14.5,-999.0,eor,2009-08-16
2564,20090817,-999,-999.0,-999.0,9,0.1,4,5.6,0,5.2,15.0,1007.9,17.5,76.0,22.6,13.8,-999.0,eor,2009-08-17
2564,20090818,-999,-999.0,-999.0,9,0.0,4,10.9,0,3.8,13.4,1014.5,16.2,74.0,21.7,11.4,-999.0,eor,2009-08-18
2564,20090819,-999,-999.0,-999.0,9,0.0,0,13.0,0,2.5,13.6,1018.5,19.2,65.0,26.9,9.4,-999.0,eor,2009-08-19
2564,20090820,-999,-999.0,-999.0,9,6.7,4,10.7,0,3.0,15.8,1013.5,25.1,50.0,32.7,18.3,-999.0,eor,2009-08-20
2564,20090821,-999,-999.0,-999.0,9,0.0,4,4.2,0,6.4,16.0,1014.2,19.2,72.0,23.6,13.7,-999.0,eor,2009-08-21
2564,20090822,-999,-999.0,-999.0,9,0.0,0,12.8,0,2.4,11.7,1018.9,16.3,65.0,22.2,9.7,-999.0,eor,2009-08-22
2564,20090823,-999,-999.0,-999.0,9,0.0,0,11.6,0,3.0,12.4,1019.9,16.7,67.0,22.9,8.3,-999.0,eor,2009-08-23
2564,20090824,-999,-999.0,-999.0,9,0.0,0,12.6,0,2.5,11.1,1010.6,20.3,48.0,25.1,15.0,-999.0,eor,2009-08-24
2564,20090825,-999,-999.0,-999.0,9,0.1,4,2.7,0,6.1,15.5,1005.7,19.9,66.0,23.9,16.3,-999.0,eor,2009-08-25
2564,20090826,-999,-999.0,-999.0,9,0.0,0,7.9,0,5.5,14.5,1010.5,17.8,73.0,21.8,12.5,-999.0,eor,2009-08-26
2564,20090827,-999,-999.0,-999.0,9,0.0,0,6.7,0,4.0,14.7,1010.2,20.8,61.0,26.8,16.3,-999.0,eor,2009-08-27
2564,20090828,-999,-999.0,-999.0,9,1.8,4,4.6,0,5.1,14.9,1005.0,17.7,73.0,20.4,11.9,-999.0,eor,2009-08-28
2564,20090829,-999,-999.0,-999.0,9,12.1,4,1.4,0,5.6,12.7,1009.4,12.4,88.0,15.7,11.5,-999.0,eor,2009-08-29
2564,20090830,-999,-999.0,-999.0,9,5.6,4,3.2,0,5.4,13.1,1012.6,13.1,87.0,16.4,11.0,-999.0,eor,2009-08-30
2564,20090831,-999,-999.0,-999.0,9,0.0,0,1.4,0,5.7,14.2,1012.7,17.3,73.0,22.4,11.9,-999.0,eor,2009-08-31
2564,20090901,-999,-999.0,-999.0,9,2.9,4,8.5,0,3.7,14.6,1005.8,19.7,66.0,28.4,15.0,-999.0,eor,2009-09-01
2564,20090902,-999,-999.0,-999.0,9,0.0,0,5.6,0,5.0,14.4,1007.4,16.6,77.0,20.3,13.9,-999.0,eor,2009-09-02
2564,20090903,-999,-999.0,-999.0,9,5.3,4,2.0,0,6.8,13.7,994.5,15.7,77.0,19.7,13.1,-999.0,eor,2009-09-03
2564,20090904,-999,-999.0,-999.0,9,4.0,4,9.3,0,3.9,11.1,995.0,15.1,65.0,18.5,12.3,-999.0,eor,2009-09-04
2564,20090905,-999,-999.0,-999.0,9,5.9,4,1.6,0,6.5,13.2,1004.9,14.3,81.0,17.7,12.3,-999.0,eor,2009-09-05
2564,20090906,-999,-999.0,-999.0,9,5.6,4,1.0,0,6.9,14.7,1015.1,14.4,90.0,17.7,12.9,-999.0,eor,2009-09-06
2564,20090907,-999,-999.0,-999.0,9,0.7,4,2.9,0,5.7,14.2,1017.1,16.0,78.0,20.6,12.9,-999.0,eor,2009-09-07
